symbol,n_bars,last_close,med_dollar_vol,pass
CARG,32,36.45,30665460.11,True
BL,32,31.63,30636179.96,True
SCHM,32,35.86,30569523.53,True
STN,32,73.49,30485441.755,True
PGX,32,10.64,30438580.81,True
CBT,32,83.64,30416359.7,True
SRAD,32,12.91,30400042.32,True
ABCB,32,85.54,30391297.205000002,True
ATMU,32,49.64,30346244.68,True
DNLI,32,24.93,30328432.46,True
MRP,32,30.96,30240550.1,True
EWS,32,34.24,30233737.15,True
AIS,32,68.04,30233525.33,True
JQUA,32,74.64,30178287.119999997,True
UCB,32,35.11,30149843.43,True
RDY,32,12.34,30114333.35,True
PGEN,32,7.28,30095634.93,True
FHI,32,65.39,30064022.03,True
XOVR,32,20.46,30010133.58,True
IVLU,32,44.63,29954048.0,True
MHO,32,154.21,29948557.96,True
PGNY,32,25.82,29945760.295,True
DXC,32,10.89,29939691.57,True
ORC,32,6.72,29896944.1955,True
DXYZ,32,34.65,29888025.950000003,True
WGMI,32,46.75,29887176.225,True
GUSH,32,42.14,29855480.29,True
TSLT,32,12.67,29699396.56,True
CVBF,32,22.39,29698327.325,True
BIP,32,38.94,29634371.25,True
CDNL,32,43.29,29616716.055,True
ECPG,32,102.36,29609291.020000003,True
CGMU,32,27.11,29565506.759999998,True
PZA,32,22.78,29549818.490000002,True
SBCF,32,34.0,29485884.42,True
SDY,32,158.25,29473597.589999996,True
GFF,32,101.38,29437341.27,True
HMC,32,31.8,29418208.695,True
BXMT,32,14.03,29401817.725,True
VERX,32,13.52,29296608.09,True
AVNT,32,44.62,29271225.53,True
AX,32,98.82,29256482.97,True
DUHP,32,42.47,29249378.255000003,True
SUNC,32,75.83,29245990.2,True
PRGO,32,14.48,29241360.805,True
UWMC,32,1.51,29174330.589999996,False
RXT,32,3.4,29084136.375,True
ECO,32,65.04,29067360.1,True
UPWK,32,8.74,28972733.805,True
DRH,32,12.87,28922758.31,True
IDV,32,45.17,28907007.07,True
SPB,32,88.95,28887314.235,True
DORM,32,130.46,28885177.244999997,True
NIC,32,171.12,28878828.060000002,True
AAMI,32,93.48,28873400.78,True
AGYS,32,114.5,28870206.575,True
VDC,32,233.53,28843209.42,True
WCLD,32,39.86,28806128.88,True
CRK,32,14.17,28781854.22,True
CEVA,32,27.08,28727125.230000004,True
JIVE,32,98.49,28718797.134999998,True
BETA,32,22.11,28707486.96,True
ETOR,32,30.91,28679445.145,True
CXT,32,50.15,28601042.29,True
CGXU,32,35.23,28577333.490000002,True
NHI,32,73.35,28540298.29,True
ZIM,32,28.08,28528491.4,True
LMAT,32,78.97,28482988.130000003,True
CSIQ,32,14.28,28421592.205,True
ROG,32,124.74,28326087.265,True
HCI,32,185.69,28307159.22,True
SPCQ,32,13.66,28301472.285,True
SKWD,32,57.4,28290533.28,True
URTY,32,84.44,28289453.43,True
IPAR,32,116.56,28255244.075000003,True
NAMS,32,27.34,28252999.75,True
CSHI,32,49.72,28226915.73,True
AKR,32,21.24,28192693.23,True
NG,32,9.77,28168511.520000003,True
NUAI,32,5.07,28166014.4525,True
PAC,32,209.72,28141288.060000002,True
KFY,32,84.4,28137698.73,True
PPA,32,170.62,28063562.46,True
BCRX,32,9.83,28056564.55,True
LLYVK,32,107.97,28048996.884999998,True
GSLC,32,146.31,28021573.58,True
HGER,32,34.8,28018890.775,True
BGC,32,11.8,28017707.44,True
TALO,32,16.5,27998531.115000002,True
INDB,32,83.19,27990080.485000003,True
MCY,32,104.48,27966304.645000003,True
EZPW,32,35.23,27914858.03,True
IYH,32,74.13,27905454.6935,True
FFBC,32,32.66,27905261.58,True
BVN,32,35.94,27887787.535000004,True
DFAU,32,53.01,27881101.29,True
BCPC,32,179.5,27869578.455,True
ZD,32,55.41,27853821.520000003,True
KB,32,120.75,27824003.655,True
PLTZ,32,9.93,27691620.439999998,True
WTTR,32,18.97,27653000.98,True
SGHC,32,13.95,27647951.63,True
CGCP,32,22.14,27590384.159999996,True
SUPN,32,45.36,27568755.865000002,True
NATL,32,46.4,27558701.595000003,True
FLTR,32,25.57,27555910.0,True
EXPO,32,70.12,27553713.449999996,True
REYN,32,24.56,27524847.405,True
SBIT,32,35.78,27513214.1,True
ATAT,32,35.65,27502151.68,True
CNXC,32,26.87,27473891.314999998,True
LAC,32,3.25,27420637.365000002,True
PCT,32,6.68,27381427.6625,True
IONZ,32,2.675,27380532.9,False
NEO,32,16.79,27378907.175,True
DLO,32,15.53,27350214.0,True
KN,32,33.64,27343446.27,True
NSP,32,52.34,27339164.58,True
GSY,32,50.13,27241782.72,True
AMBQ,32,60.12,27240926.299999997,True
AEVA,32,16.16,27222038.255000003,True
PLAB,32,29.32,27219188.555,True
PUK,32,28.43,27217060.159999996,True
GDXD,32,14.3,27216739.615000002,True
BHE,32,71.86,27208821.759999998,True
OMCL,32,33.22,27177092.79,True
NRIX,32,26.95,27146490.0,True
ADEA,32,27.13,27122949.97,True
ALOY,32,12.16,27090375.975,True
HTFL,32,49.89,27075940.15,True
HTGC,32,17.59,27069966.549999997,True
HRMY,32,38.95,27041964.125,True
GIB,32,74.5,27016658.154999997,True
LION,32,11.78,27002575.365000002,True
GPCR,32,49.92,26992889.365000002,True
BILS,32,99.38,26989452.57,True
CGAU,32,24.18,26958436.61,True
COUR,32,6.19,26955445.16,True
SFNC,32,22.7,26949559.695,True
OTF,32,11.18,26854523.064999998,True
SPCF,32,14.5,26852780.169999998,True
CDP,32,37.55,26719511.870000005,True
TRAX,32,45.11,26691521.52,True
SGVT,32,100.72,26662015.93,True
MNPR,32,110.82,26630666.465,True
GCT,32,52.22,26618859.25,True
MPT,32,4.11,26595575.23,True
CON,32,34.78,26567918.25,True
LINC,32,25.42,26554648.54,True
AGO,32,75.14,26508819.65,True
SHO,32,11.36,26464504.685000002,True
CRWG,32,19.7,26461570.22,True
IRON,32,82.41,26427466.97,True
IOO,32,143.76,26384158.5,True
CRWU,32,37.75,26283070.799999997,True
GSHD,32,72.33,26276539.375,True
ETHE,32,19.85,26253926.64,True
RKLZ,32,4.01,26244546.990000002,True
FSV,32,143.94,26240595.54,True
MDU,32,19.98,26197959.75,True
PBI,32,17.08,26197361.785,True
SDRL,32,47.09,26123997.009999998,True
CGCB,32,26.01,26092922.7,True
BHVN,32,14.38,26085579.415,True
KT,32,19.23,26080771.01,True
HYNX,31,22.19,25981773.159999996,True
HACK,32,108.09,25974335.200000003,True
HHH,32,67.0,25963675.160000004,True
FELC,32,43.44,25950848.295,True
PVLA,32,148.24,25946860.795,True
GHC,32,1178.62,25902556.785,True
BKSY,32,25.21,25875064.07,True
SMPL,32,10.95,25849192.564999998,True
CATY,32,61.89,25832194.08,True
BEP,32,32.81,25805811.32,True
TNK,32,90.03,25729368.830000002,True
OMDA,32,23.94,25721445.9,True
CMF,32,56.565,25710805.98,True
HYLB,32,36.45,25609048.005000003,True
FETH,32,24.535,25594495.72,True
GNW,32,9.86,25582415.365000002,True
DFSV,32,39.94,25565146.15,True
SNDR,32,34.71,25563821.23,True
CORO,32,37.31,25464794.485,True
MWA,32,24.94,25446375.759999998,True
NTST,32,20.61,25393528.1,True
FELE,32,101.82,25356753.82,True
ETON,32,63.05,25347707.54,True
PRVA,32,21.2,25305293.0,True
BOTZ,32,35.85,25270921.884999998,True
GARP,32,83.06,25255269.35,True
DGII,32,75.92,25222528.17,True
TPB,32,85.8,25203826.73,True
SVM,32,12.83,25195351.509999998,True
EWG,32,44.45,25185714.560000002,True
USRT,32,67.56,25173682.7,True
LPG,32,50.79,25153726.92,True
INTR,32,5.64,25150000.799999997,True
WDFC,32,214.15,25147647.85,True
IDYA,32,42.48,25113319.345,True
CRAI,32,171.88,25109470.939999998,True
MSGE,32,80.63,25083799.35,True
RPD,32,12.13,25075589.159999996,True
GRND,32,15.69,25074097.79,True
TBBB,32,50.91,25051216.095,True
SNDX,32,19.92,25046504.88,True
BCI,32,25.12,25017839.145,True
SONO,32,15.29,24997303.71,True
SKHU,31,17.43,24953177.419999998,True
VIPS,32,14.16,24942844.88,True
JMBS,32,44.71,24939851.96,True
SCYB,32,26.1,24916242.4,True
DFAX,32,38.39,24907975.575,True
INGM,32,29.02,24898571.645,True
TLTW,32,21.49,24874245.61,True
SCHY,32,33.78,24812095.11,True
SGRY,32,14.05,24764735.975,True
HTO,32,63.89,24759753.604999997,True
VNET,32,6.89,24758877.990000002,True
ENVX,32,3.38,24729750.6,True
BANR,32,70.31,24673615.66,True
DFLV,32,42.0,24669562.880000003,True
VWOB,32,66.31,24643887.82,True
PAYO,32,7.11,24563616.88,True
YELP,32,23.7,24557569.22,True
SMCIP,32,64.65,24538121.075000003,True
PRCT,32,21.6,24532466.335,True
CIB,32,103.26,24498811.725,True
JIRE,32,85.7,24476848.61,True
ESGE,32,54.105,24473436.47,True
IREZ,32,10.815,24449017.15,True
ONEQ,32,103.01,24417909.05,True
GO,32,12.12,24402587.705,True
FFIN,32,33.71,24387153.82,True
AVPT,32,13.07,24323330.895,True
PONY,32,7.54,24308890.980000004,True
DV,32,13.32,24297276.96,True
GTM,32,3.86,24199435.555,True
ARIS,32,21.18,24182036.630000003,True
TSLZ,32,13.2,24176827.905,True
CGMS,32,27.25,24137270.695,True
SION,32,6.25,24124286.85,True
ADUS,32,121.09,24121269.73,True
DLLL,32,24.5,24080591.99,True
TECS,32,66.35,24080255.105,True
LOFF,32,14.54,24064498.335,True
IONX,32,26.92,24000653.64,True
IMNM,32,29.385,23991835.799999997,True
ANIP,32,75.65,23947106.880000003,True
PBW,32,32.84,23922481.57,True
SPTS,32,29.0,23902439.615,True
BATRK,32,52.97,23901973.37,True
ERX,32,102.14,23888509.759999998,True
ACVA,32,7.28,23845627.48,True
THRO,32,43.55,23837355.535,True
FLJP,32,40.79,23802278.65,True
TBBK,32,66.98,23792069.45,True
NVAX,32,9.44,23789886.259999998,True
ENOV,32,25.58,23772090.405,True
IJS,32,137.79,23753667.825,True
HAPN,32,18.26,23724815.79,True
PBH,32,51.45,23704330.5,True
CERT,32,8.14,23682457.35,True
PDFS,32,44.28,23679386.28,True
SKHZ,31,11.48,23664676.32,True
DFSD,32,47.42,23656411.485,True
CALF,32,57.51,23649916.705,True
BLTE,32,161.68,23582759.06,True
RNST,32,41.01,23572863.8,True
PPTA,32,27.02,23558283.34,True
NVDY,32,12.39,23557923.86,True
IXC,32,57.06,23555818.695,True
ARI,32,6.86,23510569.32,True
NWE,32,70.88,23446214.18,True
CNMD,32,51.13,23438868.845,True
BUSE,32,29.99,23431915.955,True
IHF,32,57.0,23421860.17,True
CPK,32,135.0,23416735.424999997,True
TNET,32,69.62,23381968.95,True
SAH,32,77.01,23363664.97,True
NHC,32,224.73,23361679.02,True
HSAI,32,18.3,23346595.549999997,True
AVEX,32,17.45,23327939.975,True
ANAB,32,58.37,23275505.884999998,True
BCC,32,81.04,23270440.23,True
CWK,32,14.85,23249849.3,True
JAVA,32,83.31,23232780.42,True
OUNZ,32,44.84,23214247.604999997,True
PAGS,32,9.03,23199738.955,True
INTA,32,40.71,23193434.89,True
DBC,32,30.43,23176011.689999998,True
VSS,32,160.62,23101953.46,True
VIGI,32,99.15,23040298.189999998,True
PHG,32,27.43,23015760.23,True
KOD,32,39.46,22980386.905,True
BBT,32,31.4,22968296.259999998,True
ALMS,32,23.96,22937998.585,True
PRDO,32,33.41,22922332.96,True
AGM,32,219.11,22902955.36,True
ARX,32,19.67,22887550.205,True
FTRE,32,18.27,22871915.915,True
HLIO,32,74.27,22860693.64,True
BMA,32,77.77,22722688.365,True
VIS,32,341.9,22707522.53,True
SPUS,32,58.35,22698407.14,True
APPS,32,10.83,22686692.8525,True
COTY,32,2.67,22684466.85,False
KSTR,32,23.42,22647351.3,True
SATL,32,5.355,22642675.075,True
ALNT,32,93.1,22576426.695,True
BSOL,32,13.44,22575561.22,True
BITI,32,19.24,22540012.8,True
FSK,32,12.05,22531009.9,True
SUZ,32,9.03,22523770.020000003,True
XNCR,32,29.3,22500257.835,True
PRKS,32,43.72,22430351.25,True
INBX,32,122.72,22407584.59,True
ABSI,32,9.63,22396470.895000003,True
KWR,32,164.74,22395261.46,True
EVTR,32,50.41,22333936.115000002,True
UNFI,32,47.6,22323158.5,True
XYLD,32,41.36,22297758.534999996,True
IQQ,32,24.05,22273475.615000002,True
SPCE,32,2.97,22251602.13,False
ENR,32,21.94,22243984.009999998,True
CNA,32,49.14,22223838.64,True
OI,32,7.51,22167778.845,True
PLUS,32,86.36,22117770.634999998,True
ESGD,32,107.73,22093878.299999997,True
VONE,32,347.13,22018539.875,True
XSMO,32,85.36,22005858.65,True
FVD,32,50.96,21977034.31,True
IBOC,32,70.81,21968073.815,True
KMPR,32,27.78,21950101.58,True
CEF,32,47.63,21925914.78,True
AVA,32,37.75,21924705.04,True
NTCT,32,38.06,21869187.93,True
CGMM,32,33.1,21816955.2,True
ALRM,32,56.76,21773718.634999998,True
AMN,32,33.91,21743091.34,True
ANDE,32,65.92,21742877.75,True
STRA,32,86.03,21737203.38,True
ULCC,32,5.97,21693352.41,True
CRAK,32,59.19,21674153.380000003,True
USAS,32,5.62,21596764.919999998,True
BBUS,32,138.13,21586397.3625,True
BLKB,32,47.42,21567834.315,True
SPMB,32,22.12,21531805.36,True
LIND,32,31.74,21506097.880000003,True
TRN,32,29.59,21475900.82,True
DTCR,32,28.56,21453867.799999997,True
PHIN,32,70.92,21435752.77,True
AVGX,32,39.67,21421526.475,True
CLBT,32,11.29,21396573.43,True
AKRE,32,60.95,21394209.775,True
CLIP,32,100.3,21381672.955,True
ASM,32,7.49,21323343.525,True
VCEL,32,43.22,21298038.21,True
BULZ,32,35.5,21295420.599999998,True
EWL,32,64.7,21262455.904999997,True
ZBIO,32,33.77,21224982.160000004,True
CIGI,32,105.55,21197709.32,True
NVEC,32,106.84,21182849.325000003,True
AWR,32,90.24,21182203.78,True
FAZ,32,30.73,21146127.994999997,True
TENX,32,2.32,21126481.130000003,False
STAA,32,23.18,21101168.35,True
HE,32,11.37,21096335.395,True
APPN,32,39.58,21084948.03,True
PFS,32,23.46,21083405.655,True
DGP,32,172.61,21047001.84,True
IJJ,32,147.73,21044655.96,True
IJT,32,173.22,21038589.560000002,True
SFBS,32,43.13,21028019.22,True
LBTYA,32,10.79,21018214.684999995,True
TOWN,32,37.76,21014470.805,True
JTEK,32,98.5,20958399.060000002,True
ALKT,32,20.13,20943979.955,True
CUBI,32,78.3,20933193.450000003,True
EFOR,32,31.56,20922415.125,True
GNL,32,9.25,20915709.439999998,True
DXPE,32,188.44,20886093.740000002,True
ALG,32,162.08,20831541.625,True
HNI,32,49.94,20830554.825,True
ADMA,32,9.72,20828214.08,True
CWT,32,50.61,20787104.58,True
AAOZ,30,12.27,20772746.295,True
BBNX,32,19.34,20758107.29,True
TCAF,32,42.63,20737739.689999998,True
MLPI,32,53.78,20733746.02,True
WLY,32,53.89,20715282.63,True
EYPT,32,5.005,20682023.7975,True
CNS,32,83.01,20671436.195,True
CSQR,29,20.26,20668739.68,True
CRMG,32,6.6848,20638735.380000003,True
NEAR,32,50.61,20570162.8,True
GLWG,32,12.85,20546645.82,True
RDVI,32,29.34,20459308.9,True
URNM,32,61.13,20448050.310000002,True
BKV,32,24.04,20447700.02,True
DRIP,32,36.99,20408337.4,True
ADBG,32,5.04,20378165.39,True
LMBS,32,49.6,20376903.525,True
FEIM,32,59.81,20355182.195,True
VELO,32,12.86,20341643.5275,True
MMED,32,18.92,20340573.42,True
NWPX,32,110.59,20328822.384999998,True
CGDG,32,38.97,20304293.534999996,True
BLFS,32,37.22,20274816.585,True
ASTH,32,37.61,20148631.1,True
DBD,32,67.79,20123487.115000002,True
QDEL,32,15.05,20120588.759999998,True
UGP,32,6.7,20064303.5,True
OMAH,32,18.33,20056831.89,True
YANG,32,28.33,20042508.380000003,True
VTES,32,100.95,19976295.16,False
NCLD,14,23.72,19971161.7729,False
DBEF,32,56.09,19939667.915,False
COHX,32,23.9,19922999.46,False
GSOL,32,7.43,19922772.25,False
EMA,32,50.47,19921924.5,False
SERV,32,4.88,19920858.73,False
LWLG,32,5.94,19909732.665,False
SMA,32,34.04,19898436.97,False
EROC,32,12.95,19895807.75,False
MGC,32,280.35,19859746.35,False
NBR,32,87.72,19825146.449999996,False
LTC,32,40.69,19821652.695,False
IVT,32,32.68,19797651.225,False
AMSC,32,29.65,19773462.877499998,False
EWI,32,63.02,19773458.25,False
MRVU,32,127.93,19727293.015,False
SPYU,32,34.93,19712295.98,False
NUTX,32,188.1,19695950.155,False
DBA,32,28.28,19674828.12,False
RZLV,32,2.96,19661847.205,False
AADX,32,14.38,19657602.884999998,False
WAFD,32,36.21,19621271.71,False
DEI,32,12.16,19609259.634999998,False
RLJ,32,11.56,19571939.335,False
ZLAB,32,26.17,19489466.66,False
LITZ,32,8.5,19488566.315,False
IWMI,32,52.475,19464084.54,False
CRSR,32,11.84,19453032.45,False
OCTV,32,18.25,19451058.7,False
NMIH,32,45.31,19399784.695,False
FCG,32,30.54,19368540.705,False
CBC,32,32.66,19367631.38,False
TFI,32,44.865,19363687.25,False
EUV,32,24.17,19361453.48,False
NMRK,32,16.0,19346764.049999997,False
METC,32,12.92,19328733.11,False
AQN,32,5.75,19298711.025,False
OMER,32,19.28,19295064.240000002,False
AORT,32,26.38,19281905.935000002,False
PRG,32,39.83,19280475.099999998,False
CGNG,32,37.01,19266897.015,False
HROW,32,41.33,19230402.135,False
IVR,32,7.44,19216903.448,False
WBI,32,31.79,19206923.775000002,False
PRGS,32,43.28,19200628.1,False
SII,32,137.67,19182815.009999998,False
GPRE,32,14.65,19146825.689999998,False
LB,32,85.94,19076570.45,False
PRCH,32,17.45,19075975.14,False
BKE,32,43.73,19074718.555,False
RHLD,32,144.64,19049309.060000002,False
SBH,32,16.46,19044850.384999998,False
GLUE,32,14.56,19044702.009999998,False
RVLV,32,23.31,19031728.2,False
AZTA,32,33.21,19030423.14,False
INDI,32,3.96,19029598.08,False
UNIT,32,10.1,19014336.54,False
FBK,32,57.28,19013154.32,False
ARKX,32,32.49,18960067.975,False
AMPL,32,13.11,18948703.775,False
IJK,32,114.49,18869521.62,False
DFAT,32,71.25,18864080.95,False
OCUL,32,10.88,18845847.369999997,False
OSW,32,26.26,18774761.72,False
HEFA,32,47.51,18771526.4375,False
NIQ,32,19.24,18740556.235,False
ADTN,32,8.02,18700233.060000002,False
AVAH,32,13.59,18691776.384999998,False
BYND,32,14.19,18644068.400000002,False
LEG,32,9.32,18597458.972,False
DFIS,32,37.795,18588016.915,False
HODL,32,22.33,18582545.2025,False
AMDD,32,29.67,18573772.2174,False
MD,32,26.99,18539656.355,False
AMUU,32,178.82,18536547.060000002,False
TIC,32,9.75,18532969.63,False
MLTX,32,15.56,18527507.72,False
GBX,32,46.16,18508559.465,False
NEOG,32,11.64,18464754.575,False
ABM,32,46.59,18462656.659999996,False
IREX,32,15.33,18460437.125,False
IDMO,32,63.4,18437123.575,False
TSLR,32,15.68,18416244.724999998,False
SKHL,30,8.56,18414333.1,False
AOR,32,70.09,18363781.439999998,False
FUTY,32,55.93,18346708.32,False
BBCA,32,107.98,18325626.87,False
DFUV,32,57.32,18318384.88,False
FALN,32,27.1143,18305391.5,False
GEF,32,84.63,18286539.39,False
HELO,32,69.5,18244651.585,False
STOK,32,33.46,18231952.2,False
HWKN,32,118.41,18227656.630000003,False
BLCR,32,49.3,18212151.049999997,False
IIPR,32,57.63,18188504.89,False
SOBO,32,36.82,18187920.89,False
NVCR,32,17.62,18158879.45,False
DIHP,32,35.87,18146373.2925,False
WRLD,32,193.45,18143025.0,False
GHM,32,93.2,18141577.56,False
NFXL,32,19.92,18123055.119999997,False
IE,32,11.91,18111079.9,False
WLDN,32,85.45,18069990.802500002,False
BRSL,32,11.61,18024091.78,False
UPBD,32,19.36,18022960.09,False
ANGL,32,29.11,17925966.88,False
IAK,32,145.33,17923051.57,False
FBL,32,20.3286,17893490.115,False
BEZ,32,10.12,17859213.7,False
HIMX,32,13.67,17857218.67,False
VCR,32,396.14,17851070.29,False
JOYY,32,75.0,17816883.105,False
JJSF,32,89.35,17816247.675,False
TRIN,32,18.7,17811051.415,False
VOR,32,24.01,17751817.485,False
CPER,32,40.76,17749835.119999997,False
HOV,32,127.54,17744511.060000002,False
TSLS,32,58.99,17737607.1686,False
COAG,32,49.65,17630762.66,False
SGML,32,12.33,17598366.915,False
SMMD,32,91.6,17598294.799999997,False
ESQ,32,112.86,17558865.52,False
NEXT,32,7.47,17551349.049999997,False
VRTS,32,166.26,17546053.035,False
MLYS,32,26.34,17544944.72,False
GEEQ,4,50.006,17536862.0661,False
VZLA,32,4.04,17532226.56,False
SLDE,32,23.06,17510562.525,False
NAT,32,6.9,17507766.159999996,False
OTTR,32,91.33,17506871.775,False
AIP,32,23.23,17448277.335,False
CLOA,32,51.94,17432674.395000003,False
HCSG,32,22.94,17332722.745,False
FCF,32,20.73,17283663.549999997,False
NBTB,32,51.39,17264999.455,False
FRDM,32,69.14,17246455.955,False
RECS,32,45.16,17222868.740000002,False
E,32,54.05,17199316.52,False
MRAM,32,17.63,17187988.994999997,False
PPH,32,117.87,17184612.43,False
FG,32,23.04,17171656.685000002,False
LZ,32,5.87,17169618.78,False
TAC,32,12.25,17146808.58,False
IHE,32,107.41,17144570.240000002,False
MNKD,32,4.16,17137507.215,False
SA,32,35.03,17137334.28,False
QQQE,32,122.38,17109223.445,False
SENEA,32,190.63,17085102.41,False
GPGI,32,13.59,17084406.27,False
BABX,32,20.41,17084201.725,False
OCFC,32,18.86,17083298.215,False
UE,32,21.72,17080630.0,False
ABR,32,5.15,17071360.5485,False
BILZ,32,100.89,17060198.765,False
ATEC,32,9.33,17030867.990000002,False
CXM,32,7.47,17027400.185000002,False
HAWK,32,21.49,17019524.86,False
VITL,32,11.11,17019418.02,False
CLOV,32,4.13,17018290.655,False
IMCR,32,37.4,16998828.990000002,False
PALL,32,24.32,16991133.345,False
BORR,32,4.46,16954680.52,False
ICFI,32,88.38,16933530.96,False
DIVB,32,69.1,16932232.02,False
MSFL,32,24.52,16924220.560000002,False
RGTZ,32,3.01,16923374.37,False
HIMU,32,48.3,16921754.990000002,False
TLRY,32,4.88,16906028.259999998,False
TMC,32,4.96,16886077.54,False
ISTB,32,48.13,16875422.759999998,False
MPTI,32,79.67,16870877.835,False
ADNT,32,18.64,16870531.05,False
UWM,32,66.02,16841666.515,False
ROBN,32,33.97,16839897.09,False
SBIL,32,100.32,16836936.355,False
XMHQ,32,118.56,16829063.185,False
IFRA,32,59.56,16827923.2,False
TRS,32,39.75,16788805.455,False
UFO,32,44.59,16786384.38,False
MICC,32,20.29,16782253.37,False
TH,32,17.39,16780099.53,False
CGGE,32,35.5,16738352.1,False
NGVT,32,69.05,16724816.955000002,False
TMSL,32,43.35,16650381.27,False
SPAL,32,14.65,16626149.239999998,False
AOSL,32,26.62,16594805.36,False
CRDU,32,13.86,16577138.990000002,False
MUX,32,21.45,16576243.979999999,False
FRME,32,41.56,16575659.095,False
ESGV,32,135.85,16551951.735000001,False
VNLA,32,48.98,16513354.935,False
SPCU,32,11.595,16480355.560000002,False
SPAX,32,8.8,16464243.629999999,False
FCPT,32,25.35,16448277.899999999,False
VIA,32,27.89,16388121.27,False
ATHM,32,21.72,16385657.24,False
CASH,32,83.59,16370385.585,False
BSBR,32,5.8,16331457.964499999,False
MCRI,32,123.71,16312243.879999999,False
HLF,32,12.92,16287834.504999999,False
HLIT,32,12.31,16284426.27,False
EPC,32,28.95,16240852.605,False
ANDG,32,52.21,16217207.405,False
LMB,32,41.91,16204740.92,False
PWP,32,16.57,16187410.590000002,False
DCH,32,6.43,16152560.8,False
GOLD,32,46.85,16144122.925,False
USLM,32,119.07,16143120.725,False
MLAB,32,127.35,16121422.67,False
FRHC,32,171.02,16045226.785,False
VSTS,32,12.88,16008129.344999999,False
NBHC,32,41.29,15990966.375,False
BLMN,32,11.04,15990665.715,False
MQ,32,16.31,15986875.075,False
FEGE,32,53.45,15948106.48,False
VPLS,32,76.825,15877719.933600001,False
PRK,32,199.89,15870949.3,False
MGRC,32,114.73,15830847.920000002,False
TCBK,32,53.88,15788494.685,False
KOPN,32,4.83,15778749.649999999,False
LYNX,5,14.01,15777837.84,False
ARLO,32,13.32,15770778.58,False
AAUC,32,23.79,15760725.5,False
NOMD,32,11.89,15735183.515,False
DFNS,32,13.04,15730122.29,False
RPV,32,122.11,15719567.985,False
NP,32,34.43,15674645.805,False
LGIH,32,59.07,15660201.36,False
CWVX,32,16.4,15658581.704999998,False
IAUX,32,1.92,15639911.920000002,False
JBIO,32,21.84,15630785.4,False
TBLL,32,105.58,15613510.4,False
TOTL,32,38.96,15562732.86,False
ACT,32,49.57,15554223.434999999,False
TSPA,32,48.24,15520216.56,False
FPE,32,17.7,15517727.985,False
HELP,32,13.985,15504174.415000001,False
CAE,32,25.02,15491845.36,False
AMDY,32,43.61,15483838.57,False
DAC,32,152.58,15480517.010000002,False
ALH,32,23.85,15470131.315000001,False
FLXR,32,39.04,15451113.18,False
TDAY,32,6.49,15448336.485,False
TROX,32,5.51,15446934.982,False
PTF,32,100.32,15425214.751,False
COLL,32,27.47,15416507.084999999,False
SAFT,32,103.69,15404595.64,False
AIN,32,58.15,15394375.745000001,False
WWW,32,20.47,15381768.225000001,False
XPRO,32,17.62,15381311.48,False
TRMK,32,46.11,15380516.745,False
JDST,32,19.04,15377312.370000001,False
IGPT,32,91.28,15364271.535,False
IMMX,32,14.47,15353810.420000002,False
VCRM,32,74.93,15330845.33,False
FLMI,32,24.63,15323600.94,False
CHCO,32,144.47,15318950.955,False
USPH,32,77.32,15312978.16,False
AUPH,32,16.75,15310191.23,False
ATLC,32,93.95,15308199.76,False
BOBS,32,17.3,15302376.51,False
SNDA,32,40.97,15302089.55,False
FNDA,32,37.54,15252821.2,False
CCOI,32,9.88,15251112.57,False
BKLC,32,48.97,15244832.315,False
WCMI,32,19.955,15172751.370000001,False
MEC,32,20.5,15166552.705,False
CBU,32,62.93,15126732.559999999,False
ENLT,32,80.67,15113256.900000002,False
APEI,32,46.22,15113102.0,False
SDGR,32,19.99,15103748.115,False
PKX,32,59.42,15096833.690000001,False
ORIC,32,13.83,15096539.030000001,False
BHC,32,6.73,15094983.93,False
NNI,32,128.76,15064911.194999998,False
AYA,32,27.71,15043020.61,False
CCS,32,70.31,15039131.939999998,False
EEMV,32,75.53,15038284.035,False
GSIE,32,48.46,15023298.625,False
VOOV,32,229.32,14963671.7,False
MRVI,32,9.0,14949841.095,False
WFG,32,69.0,14921218.71,False
TNC,32,70.03,14900917.785,False
GRBK,32,73.55,14894577.915,False
MSOS,32,4.92,14882294.155,False
QDTE,32,28.87,14880951.73,False
WINA,32,347.14,14814845.64,False
CMPR,32,87.88,14802320.175,False
UA,32,5.0,14785203.719999999,False
RUM,32,10.23,14772594.97,False
JPLD,32,52.08,14768342.575,False
MUNI,32,51.77,14754458.115,False
TFIN,32,73.5,14748162.575,False
ARDX,32,3.78,14702573.440000001,False
TFPM,32,35.7,14699435.545,False
LZB,32,32.05,14699161.76,False
TFSL,32,17.79,14689238.36,False
PHVS,32,37.23,14686101.370000001,False
CSWC,32,25.21,14675723.790000001,False
PD,32,12.25,14659496.399999999,False
CLYM,32,17.84,14658429.14,False
SLYV,32,109.91,14654550.219999999,False
WGO,32,31.89,14636898.719999999,False
BXDC,32,20.68,14631555.42,False
MBC,32,9.05,14626469.195,False
VRRM,32,4.43,14598120.61,False
PNRG,32,207.11,14543852.925,False
VYX,32,8.13,14540740.05,False
EVER,32,26.85,14509040.715,False
VIV,32,11.65,14497918.245000001,False
SKE,32,35.06,14479673.02,False
EWP,32,63.15,14476220.739999998,False
SPNT,32,23.96,14465750.540000001,False
PCRX,32,25.53,14455621.344999999,False
