time,open,high,low,close,volume,rsi14,macd,macd_signal,bb_mid,bb_up,bb_low
2026-02-07 04:00:00,70918.99,71690.07,70604.55,70768.13,1760.77139,59.66758733668302,929.9143328102073,781.6377018618653,69254.048,72912.09628831092,65595.99971168907
2026-02-07 05:00:00,70768.0,71191.88,69800.0,70161.5,1954.17044,55.633896243093304,865.3037743451423,798.3709163585207,69472.1455,72764.87559069647,66179.41540930353
2026-02-07 06:00:00,70161.51,70310.0,68757.68,68769.65,3067.81307,47.67099061503515,693.7911855267012,777.4549701921569,69612.25249999999,72489.32227757893,66735.18272242104
2026-02-07 07:00:00,68769.66,69084.55,67300.0,68087.14,6488.56676,44.32100486681921,497.06353120425774,721.3766823945771,69685.0435,72306.90739600209,67063.17960399791
2026-02-07 08:00:00,68087.13,68790.0,67747.65,68495.01,2785.44241,46.73017505047514,369.804274613125,651.0622008382867,69781.89749999999,72034.47664477123,67529.31835522875
2026-02-07 09:00:00,68495.01,68763.28,67885.86,68138.2,2704.83478,44.89987957952543,237.42195933956828,568.334152538543,69822.96650000001,71910.19265987456,67735.74034012546
2026-02-07 10:00:00,68138.19,68299.3,67582.48,67987.0,2026.15669,44.111429170166076,118.93641934645711,478.45460590012584,69812.572,71935.69858909956,67689.44541090044
2026-02-07 11:00:00,67986.99,68157.21,67700.0,67972.65,1172.5817,44.03240019331092,23.60573793479125,387.4848323070589,69779.90449999999,71997.88995304646,67561.91904695352
2026-02-07 12:00:00,67972.65,69999.99,67901.89,69024.98,3372.78032,50.96961675689429,32.59399907453917,316.506665660555,69733.45300000001,71974.8752890915,67492.03071090851
2026-02-07 13:00:00,69024.98,69364.5,68821.64,69093.98,1462.50623,51.39503006467399,44.76891593246546,262.15911571493706,69650.4755,71855.47170442907,67445.47929557093
2026-02-07 14:00:00,69093.98,69187.27,68358.75,68645.99,1780.47515,48.45540511457298,18.06038736323535,213.33937004459673,69593.941,71842.85558228332,67345.0264177167
2026-02-07 15:00:00,68646.0,69762.46,68556.0,69151.5,2675.07885,51.80519193969811,37.2546696823556,178.12242997214852,69514.943,71705.86545294896,67324.02054705104
2026-02-07 16:00:00,69151.5,69898.0,68822.51,68957.16,3767.46183,50.44783610991344,36.36546443741827,149.7710368652025,69462.79449999999,71654.7413301535,67270.84766984648
2026-02-07 17:00:00,68957.16,69408.0,68531.5,69188.81,1260.95907,52.06023006196239,53.73357469352777,130.56354443086755,69404.3135,71557.71965450351,67250.9073454965
2026-02-07 18:00:00,69188.81,69690.89,69009.09,69514.11,815.22684,54.30865760065665,92.67857760422339,122.98655106553872,69312.296,71262.52623248291,67362.0657675171
2026-02-07 19:00:00,69514.11,69577.43,69266.66,69373.61,549.67003,53.149195415311986,110.9269009376294,120.57462103995687,69251.9635,71109.48685389178,67394.44014610822
2026-02-07 20:00:00,69373.61,69728.83,69252.72,69631.18,431.2072,55.044060260729445,144.50679071807826,125.36105497558115,69235.6225,71072.6305851109,67398.61441488909
2026-02-07 21:00:00,69631.18,69699.16,69356.16,69497.99,322.93251,53.83162188479888,158.54417683418433,131.99767934730178,69186.9475,70935.53652292064,67438.35847707935
2026-02-07 22:00:00,69497.99,69727.86,69325.67,69399.34,469.65551,52.90215750511666,159.86584200395737,137.5713118786329,69138.84599999999,70802.26000626464,67475.43199373534
2026-02-07 23:00:00,69399.34,69462.42,68787.34,69289.38,699.41594,51.82796584853547,150.30776380929456,140.11860226476526,69057.36549999999,70498.41487122347,67616.3161287765
2026-02-08 00:00:00,69289.37,69432.0,68888.0,69133.79,682.62238,50.27246516783374,128.69459412618016,137.83380063704826,68975.6485,70172.97295560059,67778.3240443994
2026-02-08 01:00:00,69133.8,69500.0,69095.17,69379.57,433.38727,52.68807189960617,129.9009757804306,136.24723566572473,68936.552,70016.1104739548,67856.99352604519
2026-02-08 02:00:00,69379.57,69696.57,69167.42,69370.7,452.71707,52.5887867679695,128.6582152442279,134.7294315814254,68966.6045,70059.97553269913,67873.23346730087
2026-02-08 03:00:00,69370.69,69443.9,69069.65,69099.99,457.68257,49.52165507747823,104.62325225725363,128.70819571659104,69017.247,70029.95329094488,68004.54070905513
2026-02-08 04:00:00,69100.0,69372.06,68952.01,69340.16,390.41434,52.18601768927506,103.75901342405996,123.71835925808483,69059.5045,70050.7614422009,68068.24755779908
2026-02-08 05:00:00,69340.15,69422.43,69146.47,69220.52,386.01063,50.74901310177353,92.35553270377568,117.44579394722301,69113.62049999999,70006.381707696,68220.85929230398
2026-02-08 06:00:00,69220.53,69518.56,69090.0,69361.18,1121.01748,52.40827276788658,93.58943774965883,112.67452270771018,69182.3295,69905.40053061479,68459.25846938523
2026-02-08 07:00:00,69361.18,69719.07,69215.69,69710.69,980.72904,56.343933865678764,121.37076577420521,114.4137713210092,69269.23150000001,69760.89929989481,68777.56370010521
2026-02-08 08:00:00,69710.69,70796.99,69514.15,70665.59,1875.5789,64.88736969502293,217.92797985869402,135.11661302854617,69351.262,70133.13963581203,68569.38436418798
2026-02-08 09:00:00,70665.59,70712.71,70094.71,70107.19,1028.89501,57.76791317630322,246.54997972707497,157.40328636825194,69401.9225,70242.69074718757,68561.15425281243
2026-02-08 10:00:00,70107.2,70449.99,69890.52,70266.41,1062.517,59.14440950493279,278.8662476612517,181.6958786268519,69482.9435,70329.27926269831,68636.60773730167
2026-02-08 11:00:00,70266.41,71220.0,70210.26,70999.98,1342.32428,64.83178009484415,359.5257026220934,217.26184342590022,69575.3675,70643.86877142508,68506.8662285749
2026-02-08 12:00:00,70999.99,71281.74,70707.39,71249.95,791.13826,66.54102270026394,438.5639000686497,261.5222547544501,69690.007,70953.4403198802,68426.57368011979
2026-02-08 13:00:00,71249.65,71517.27,70956.0,71514.77,1080.90623,68.29884888741849,516.6157766997785,312.5409591435158,69806.305,71285.3025202109,68327.30747978909
2026-02-08 14:00:00,71514.77,71554.95,71105.0,71262.19,872.42876,64.80194137726919,551.7313407076581,360.3790354563443,69893.709,71501.04376280216,68286.37423719784
2026-02-08 15:00:00,71262.18,71465.93,70786.18,71188.99,914.74435,63.78271519798922,567.1166818453639,401.7265647341482,69984.478,71671.21971177039,68297.73628822961
2026-02-08 16:00:00,71188.99,71256.97,70251.33,70416.0,1094.49116,54.10510216358817,511.0448359350703,423.59021897433263,70023.71900000001,71712.36892780027,68335.06907219975
2026-02-08 17:00:00,70415.99,70871.66,70407.42,70785.99,515.39696,57.43420202764364,490.80490155024745,437.0331554895156,70088.119,71790.53382634984,68385.70417365017
2026-02-08 18:00:00,70786.0,71418.0,70750.0,71147.25,643.64182,60.4507823075298,498.17264638777124,449.26105366916676,70175.5145,71908.24035012598,68442.78864987403
2026-02-08 19:00:00,71147.24,71538.05,71142.77,71422.97,466.64362,62.62767632262634,520.2626727261377,463.461377480561,70282.194,72047.61687753782,68516.77112246219
2026-02-08 20:00:00,71422.96,71427.73,70700.03,70835.17,803.14197,55.6013154710296,484.7507255812525,467.7192471006993,70367.263,72062.2479378419,68672.27806215812
2026-02-08 21:00:00,70835.17,71136.03,70524.14,70700.0,621.70092,54.098233548648324,440.6209581534349,462.29958931124645,70433.2845,72068.0789272729,68798.49007272709
2026-02-08 22:00:00,70700.01,71100.04,70652.11,71066.09,568.07657,57.452974742511245,430.2287932666368,455.88543010232456,70518.054,72095.67816383076,68940.42983616925
2026-02-08 23:00:00,71066.09,72271.41,70000.0,70330.38,2834.32509,49.606545170695306,358.4947746998805,436.4072990218358,70579.5735,72013.80819822122,69145.33880177878
2026-02-09 00:00:00,70330.38,70774.4,70123.02,70502.38,961.77536,51.28171194657683,311.928295484322,411.51149831433304,70637.6845,71949.42611460442,69325.94288539559
2026-02-09 01:00:00,70502.37,70926.4,70068.18,70369.53,1060.82602,49.90190342074525,261.29212748940336,381.4676241493471,70695.13500000001,71834.91376139087,69555.35623860915
2026-02-09 02:00:00,70369.53,71000.0,70220.12,70629.99,832.82995,52.594957123207216,239.4196639322472,353.05803210592717,70758.5755,71711.68875958168,69805.46224041833
2026-02-09 03:00:00,70629.99,71453.53,70614.07,71307.56,1165.88308,58.79967756894583,273.6058572828333,337.1675971413084,70838.419,71683.32179438898,69993.51620561101
2026-02-09 04:00:00,71307.56,71359.37,70924.13,71005.01,663.12266,55.31797535596217,273.1368536995724,324.3614484529612,70855.38999999998,71699.31078426703,70011.46921573294
2026-02-09 05:00:00,71005.01,71112.0,70805.0,71044.51,554.37782,55.68689643357061,272.80772720329696,314.0507042030284,70902.256,71672.08107559771,70132.43092440227
2026-02-09 06:00:00,71044.51,71044.52,70311.7,70667.95,697.3032,51.33539338422499,239.40197023666406,299.12095740975553,70922.33300000001,71641.62110137167,70203.04489862836
2026-02-09 07:00:00,70667.96,70902.51,70331.57,70422.59,1015.80172,48.66685286441111,190.92826355071156,277.48241863794675,70893.4635,71645.24427284823,70141.68272715177
2026-02-09 08:00:00,70422.59,70608.83,69393.97,69873.99,1595.15551,43.25296213548313,107.01150459673954,243.3882358297053,70824.6655,71683.32521030192,69966.00578969809
2026-02-09 09:00:00,69873.45,70116.0,69478.63,69630.35,1112.26419,41.067936311643216,20.60958228696836,198.83250512115794,70730.44450000001,71679.1002494137,69781.78875058632
2026-02-09 10:00:00,69630.35,69730.38,68420.58,68727.88,2052.69575,34.180098721027676,-119.31100735500513,135.20380262592533,70603.72899999999,71875.3733281986,69332.08467180138
2026-02-09 11:00:00,68727.88,69022.89,68573.31,68928.72,1348.78221,36.72355463678696,-211.55430684822204,65.85218073109586,70490.7155,71933.57890683,69047.85209317002
2026-02-09 12:00:00,68928.71,69262.91,68857.97,69147.01,1009.44887,39.46175441199924,-264.00037560390774,-0.11833053590486164,70427.26599999999,71990.54565878335,68863.98634121663
2026-02-09 13:00:00,69147.02,69299.99,68586.48,68594.57,1029.85836,35.29865164410516,-346.15133687284833,-69.32493180329355,70317.69499999999,72070.78137757328,68564.6086224267
2026-02-09 14:00:00,68594.56,69755.59,68308.0,69272.0,2516.24849,43.21041725004315,-352.5298810365639,-125.96592164994763,70223.9325,71990.74465641298,68457.12034358701
2026-02-09 15:00:00,69271.99,69884.82,68780.0,69563.37,2308.23216,46.25457181796963,-330.2666904977523,-166.82607541950856,70130.9525,71826.36215167594,68435.54284832405
2026-02-09 16:00:00,69563.37,70428.48,69100.0,70093.01,1734.77412,51.3587239282432,-266.80981254857033,-186.82282284532093,70093.8445,71756.52738180979,68431.16161819022
2026-02-09 17:00:00,70093.0,71000.0,69870.65,70612.29,2206.43168,55.79166299858187,-172.62827213198761,-183.98391270265427,70089.459,71745.86092364024,68433.05707635976
2026-02-09 18:00:00,70612.29,71012.0,70088.88,70418.68,1419.6332,53.82215058953001,-112.31671457333141,-169.6504730767897,70057.0885,71657.485898103,68456.691101897
2026-02-09 19:00:00,70418.67,71075.31,70260.0,70957.01,878.36448,58.236730537192756,-20.840403499474633,-139.8884591613267,70088.42000000001,71735.2081598117,68441.63184018833
2026-02-09 20:00:00,70957.01,71126.0,70500.0,70738.71,948.93614,55.90284563370957,33.652323450136464,-105.18030263903407,70100.2365,71762.8470037884,68437.6259962116
2026-02-09 21:00:00,70738.71,70807.75,69823.52,70400.0,1102.83201,52.39431265259604,48.94295198956388,-74.35565171331449,70101.76,71765.46498146729,68438.0550185327
2026-02-09 22:00:00,70400.01,70719.7,70271.13,70372.96,530.94981,52.113121219626876,58.207997688659816,-47.84292183291963,70088.90849999999,71739.35099546729,68438.46600453269
2026-02-09 23:00:00,70372.96,70572.84,70083.45,70138.0,406.20163,49.62107531122013,46.0603497584525,-29.062267514645203,70030.43049999999,71578.7890205494,68482.07197945057
2026-02-10 00:00:00,70138.0,70255.36,69743.8,69827.33,569.13678,46.45765904766156,11.235265485403943,-21.002760914635374,69971.54650000001,71451.93159327883,68491.16140672119
2026-02-10 01:00:00,69827.34,70527.59,69827.34,70486.82,544.68673,53.26840055831163,36.4315069753502,-9.515907336638259,69943.662,71358.50960693789,68528.8143930621
2026-02-10 02:00:00,70486.82,70486.82,69982.27,70102.89,444.00707,49.33405607497088,25.13008356175851,-2.5867091569589054,69915.409,71291.39217962752,68539.42582037247
2026-02-10 03:00:00,70102.9,70166.22,69208.61,69511.83,911.79715,43.95202921253415,-31.16077619031421,-8.301522563629966,69869.87100000001,71235.42354897324,68504.31845102679
2026-02-10 04:00:00,69511.83,69906.5,69469.58,69831.62,489.42781,47.30178347502841,-49.39787968622113,-16.5207939881482,69867.7525,71233.40960353195,68502.09539646805
2026-02-10 05:00:00,69831.62,69864.0,69210.76,69447.64,565.92441,43.90842803451285,-93.75415302705369,-31.967465795929296,69858.617,71233.37494688408,68483.85905311591
2026-02-10 06:00:00,69447.63,69499.9,68682.0,68921.35,1241.02042,39.70417181230488,-169.42104350174486,-59.45818133709241,69868.2905,71211.91787186748,68524.66312813252
2026-02-10 07:00:00,68921.36,69218.64,68852.43,68919.66,837.11514,39.69102925385065,-226.90831047193205,-92.94820716406035,69867.8375,71212.80409637092,68522.87090362907
2026-02-10 08:00:00,68919.66,69226.16,68725.81,69142.0,730.03493,42.3927264804627,-251.6258180927689,-124.68372934980206,69867.58700000001,71213.12062351736,68522.05337648267
2026-02-10 09:00:00,69141.99,69417.7,68950.0,69151.5,1044.9818,42.51122924173956,-267.36602129323,-153.22018773848765,69895.4335,71150.01568963502,68640.85131036497
2026-02-10 10:00:00,69151.5,69258.52,68921.64,68921.68,686.30742,40.34885309520782,-294.9844024754275,-181.57303068587564,69877.91750000001,71178.10198730047,68577.73301269955
2026-02-10 11:00:00,68921.68,69085.79,68459.89,68535.01,1128.13956,36.94392493336437,-344.1065597837005,-214.07973650544062,69826.4995,71254.1484904108,68398.85050958922
2026-02-10 12:00:00,68535.02,68855.35,68434.0,68610.12,821.53118,38.0377451340049,-372.6794572783838,-245.79968066002928,69752.355,71272.74040079076,68231.96959920923
2026-02-10 13:00:00,68610.11,69143.6,68370.23,69027.95,992.44284,43.870779758309766,-357.48740309584537,-268.1372251471925,69673.138,71169.78222035106,68176.49377964895
2026-02-10 14:00:00,69027.94,69591.2,67800.0,68460.4,2352.751,38.56069572376164,-386.7855098975997,-291.86688209727396,69575.224,71121.89384779919,68028.55415220081
2026-02-10 15:00:00,68460.4,69519.72,68300.9,69293.37,1676.38862,48.42707334560843,-338.8843057121121,-301.2703668202416,69492.04199999999,70898.38967064586,68085.69432935411
2026-02-10 16:00:00,69293.37,69810.35,68945.23,69517.71,1394.08093,50.722291584294844,-279.596874447554,-296.9356683457041,69430.992,70709.68797266921,68152.29602733078
2026-02-10 17:00:00,69517.71,69993.65,69309.35,69925.31,899.7843,54.66962376943263,-197.4452189047006,-277.0375784575034,69407.25749999999,70626.45985842317,68188.05514157681
2026-02-10 18:00:00,69925.31,69943.44,68604.63,68894.36,897.73226,44.87762873303444,-213.07232389072306,-264.24452754414733,69333.3275,70483.3231965802,68183.3318034198
2026-02-10 19:00:00,68894.36,69303.99,68690.32,69062.01,805.90106,46.55407761058749,-209.51381840810063,-253.29838571693801,69279.528,70370.16331603531,68188.8926839647
2026-02-10 20:00:00,69062.0,69136.91,68629.47,68753.7,425.90627,43.909308539416564,-228.93272358941613,-248.42525329143365,69225.8465,70308.61387068116,68143.07912931884
2026-02-10 21:00:00,68753.69,69005.45,68362.0,68656.21,402.88764,43.07596854595926,-249.31502567062853,-248.60320776727264,69134.316,70067.41547866243,68201.21652133758
2026-02-10 22:00:00,68656.22,68860.4,68566.8,68707.18,289.48213,43.677813165415714,-258.37688598303066,-250.55794341042426,69064.5305,69895.84066125086,68233.22033874913
2026-02-10 23:00:00,68707.18,68860.09,68506.2,68841.29,222.30327,45.31606148410769,-251.83393453567987,-250.8131416354754,69031.00349999999,69840.14756478694,68221.85943521305
2026-02-11 00:00:00,68841.28,69244.45,68784.47,69201.14,437.64105,49.555956844591506,-215.13180523036863,-243.67687435445407,68999.4795,69721.75316960097,68277.20583039903
2026-02-11 01:00:00,69201.14,69292.88,68914.73,68982.0,303.52695,47.15803046988896,-201.4061847748526,-235.2227364385338,68976.19750000001,69666.97785571138,68285.41714428864
2026-02-11 02:00:00,68982.0,69168.52,68603.4,68677.33,398.35346,43.972280506392345,-212.661425902028,-230.71047433123263,68963.9965,69667.36125084962,68260.63174915037
2026-02-11 03:00:00,68677.34,68751.91,68011.11,68187.99,778.71298,39.37176384375238,-258.09181224495114,-236.18674191397636,68927.413,69711.9185679074,68142.9074320926
2026-02-11 04:00:00,68188.0,68325.0,67368.0,67584.46,1295.18481,34.56806748538283,-338.88904584984994,-256.7272027011511,68849.536,69829.28476703737,67869.78723296261
2026-02-11 05:00:00,67584.47,67810.0,67397.86,67404.28,744.08532,33.26325580633679,-412.70307165598206,-287.92237649211734,68762.17499999999,69923.34546962359,67601.00453037639
2026-02-11 06:00:00,67404.28,67491.84,66557.99,66820.32,1841.79675,29.391124017880685,-512.4151081518794,-332.8209228240698,68657.10699999999,70102.90515045037,67211.3088495496
2026-02-11 07:00:00,66819.84,67254.6,66652.27,67032.72,1293.95919,32.47031207105816,-567.7539959118876,-379.8075374416334,68581.9925,70200.30611689108,66963.6788831089
2026-02-11 08:00:00,67032.71,67134.42,66793.93,66981.07,871.78483,32.103678516299155,-608.7607712690224,-425.5981842071112,68500.54000000001,70269.83552272835,66731.24447727167
2026-02-11 09:00:00,66981.08,67110.04,66716.02,66872.03,712.9704,31.30016610461996,-642.6494896112854,-469.0084452879461,68392.744,70285.1618648227,66500.32613517731
2026-02-11 10:00:00,66872.03,66891.64,66369.49,66531.99,1318.02907,28.873211093005665,-689.0025368639326,-513.0072636031434,68296.3235,70362.7368885857,66229.9101114143
2026-02-11 11:00:00,66531.99,67110.77,66500.84,67053.03,1011.30301,36.941549733346946,-675.9027016702603,-545.5863512165669,68184.3065,70265.98225349128,66102.63074650873
2026-02-11 12:00:00,67053.03,67424.24,66959.67,67133.5,1251.20611,38.109231266746555,-651.5174438784015,-566.7725697489338,68065.096,70097.75217089526,66032.43982910475
2026-02-11 13:00:00,67133.51,67674.3,66799.58,67454.49,1973.91228,42.669680890108324,-599.3814448234916,-573.2943447638454,67941.55500000001,69790.18059221667,66092.92940778335
2026-02-11 14:00:00,67454.49,68834.34,66435.62,66584.6,3127.14059,35.11763578778634,-621.096528813825,-582.8547815738414,67826.067,69712.27560023272,65939.85839976727
2026-02-11 15:00:00,66584.61,66818.18,65756.0,66519.73,2796.32516,34.62547706274911,-636.2065629508143,-593.525137849236,67698.95300000001,69577.09713299606,65820.80886700396
2026-02-11 16:00:00,66519.72,67250.0,65952.0,66039.09,1746.45856,31.14290771201928,-679.1363439646957,-610.647379072328,67563.2225,69511.47241089115,65614.97258910886
2026-02-11 17:00:00,66039.08,66921.12,65876.0,66518.26,1110.21085,37.853698332805834,-666.8069547993218,-621.8792942177269,67456.325,69386.59646106933,65526.05353893066
2026-02-11 18:00:00,66518.26,67305.28,66150.66,67275.34,935.25515,46.6934911658457,-589.1543911535409,-615.3343136048898,67384.73300000001,69223.71793961714,65545.74806038287
2026-02-11 19:00:00,67275.34,67860.44,67105.79,67586.67,1212.94694,49.85242559527526,-496.7660362612078,-591.6206581361533,67322.00200000001,69032.9191642662,65611.08483573381
2026-02-11 20:00:00,67586.66,67757.7,67190.0,67555.98,514.2706,49.54076372799193,-421.16905124572804,-557.5303367580683,67239.74399999999,68711.77352196637,65767.71447803361
2026-02-11 21:00:00,67555.98,68369.77,67417.04,67811.17,1823.53852,52.2158202142625,-336.78395983764494,-513.3810613739837,67181.20249999998,68439.03408430959,65923.37091569038
2026-02-11 22:00:00,67810.2,67872.68,67387.24,67433.14,541.63723,48.14405914489706,-296.9885297049477,-470.1025550401765,67118.993,68171.59288586228,66066.39311413773
2026-02-11 23:00:00,67433.54,67563.77,66787.7,67082.52,677.99621,44.665142614423885,-290.3949758436647,-434.1610392008742,67063.7195,67988.2749796859,66139.16402031411
2026-02-12 00:00:00,67082.52,67700.0,67055.53,67460.75,581.7604,48.95058850080706,-251.74754788004793,-397.678340936709,67057.53400000001,67968.98291102797,66146.08508897206
2026-02-12 01:00:00,67460.75,68047.48,67460.75,67699.01,549.26066,51.498767005971054,-199.5928103258775,-358.06123481454273,67072.27050000001,68016.27386631111,66128.26713368892
2026-02-12 02:00:00,67699.01,67800.0,67418.0,67439.14,554.16819,48.6465606635975,-177.18664488798822,-321.8863168292318,67103.2115,68052.99191285917,66153.43108714084
2026-02-12 03:00:00,67439.14,67596.0,67306.61,67580.99,415.78114,50.265749730087244,-146.2970663268061,-286.76846672874666,67130.625,68103.21424081812,66158.03575918188
2026-02-12 04:00:00,67581.0,67682.69,67000.0,67018.4,588.3789,44.29982960283298,-165.3076008862554,-262.4762935602484,67132.4915,68104.01496723475,66160.96803276526
2026-02-12 05:00:00,67018.4,67209.99,66670.45,67141.93,683.92376,45.82039880671347,-168.46380202673026,-243.6737952535448,67145.9865,68109.74355247112,66182.22944752888
2026-02-12 06:00:00,67141.92,67355.93,67014.0,67125.57,830.7495,45.64268694726415,-170.32186500541866,-229.00340920391957,67175.6655,68095.36106033016,66255.96993966984
2026-02-12 07:00:00,67125.57,67330.0,66935.64,67217.72,607.54971,46.89212068697061,-162.48562528780894,-215.69985242069745,67183.9,68101.91990723024,66265.88009276974
2026-02-12 08:00:00,67217.71,67344.0,66891.6,67141.15,783.02638,45.947057293258844,-160.6025813462329,-204.68039820580455,67184.2825,68102.22035929027,66266.34464070974
2026-02-12 09:00:00,67141.15,67699.1,67050.0,67550.47,644.02356,51.56653101936376,-124.64472547924379,-188.6732636604924,67189.0815,68113.944809763,66264.218190237
2026-02-12 10:00:00,67550.46,68026.6,67404.02,68014.01,843.40689,57.016421843664965,-58.07461361217429,-162.5535336508288,67260.552,68209.34249566529,66311.7615043347
2026-02-12 11:00:00,68014.0,68299.0,67740.0,68076.01,1397.59947,57.70199105841988,-0.31085515664017294,-130.10499795199107,67338.366,68286.60762080949,66390.1243791905
2026-02-12 12:00:00,68076.01,68162.02,67720.0,67865.31,829.25823,54.519562703120975,28.14121605674154,-98.45575515024456,67429.677,68182.75044925329,66676.6035507467
2026-02-12 13:00:00,67865.32,68397.5,67680.82,68376.58,960.32991,60.24870461407041,90.89709844834579,-60.585184430526496,67522.59300000001,68260.59811726357,66784.58788273645
2026-02-12 14:00:00,68376.58,68410.52,67493.78,67577.02,1431.75163,49.70385372211532,75.24638410047919,-33.41887072432536,67537.677,68266.6810196928,66808.6729803072
2026-02-12 15:00:00,67577.02,68000.0,67014.98,67134.74,1602.90239,45.01094815012226,26.84532432250853,-21.36603171495858,67515.08050000001,68265.3953060906,66764.76569390942
2026-02-12 16:00:00,67134.74,67232.04,65556.0,65863.37,3193.11571,34.8304291193442,-112.80149258983147,-39.65312388993316,67430.45,68482.50031300925,66378.39968699074
2026-02-12 17:00:00,65863.38,66265.06,65374.56,65413.99,2100.56023,32.06941129581173,-256.7738819930528,-83.07727551055709,67310.591,68678.73891873562,65942.44308126438
2026-02-12 18:00:00,65414.0,65800.0,65118.0,65590.95,1612.17039,34.27874976572876,-352.5300972577679,-136.96783985999926,67218.4815,68785.4867005081,65651.47629949189
2026-02-12 19:00:00,65590.95,66117.51,65274.4,65788.36,1027.63649,36.750106269959865,-407.7875297613791,-191.13177784027525,67153.7735,68846.27520722091,65461.27179277908
2026-02-12 20:00:00,65788.36,66042.24,65215.06,65428.56,894.16583,34.224078939495016,-475.13523295067716,-247.93246886235565,67052.164,68903.61048297184,65200.71751702818
2026-02-12 21:00:00,65428.24,65900.0,65428.24,65849.87,590.26423,39.470596510188955,-488.87710601408617,-296.1213962927018,66959.707,68859.20510847392,65060.20889152607
2026-02-12 22:00:00,65849.86,66399.94,65643.34,66288.0,642.82133,44.43420620189949,-459.1217403969349,-328.72146511354845,66902.15,68810.22261154097,64994.077388459016
2026-02-12 23:00:00,66288.01,66488.9,66156.47,66272.17,907.1379,44.29287835579103,-431.83976744450047,-349.34512557973886,66836.709,68736.51069308692,64936.90730691309
2026-02-13 00:00:00,66272.17,66527.09,65872.46,65918.6,765.38996,41.145076646820534,-433.74876564480655,-366.2258535927524,66781.719,68722.60079967199,64840.83720032802
2026-02-13 01:00:00,65918.61,66619.9,65918.61,66454.95,771.58544,47.267323515673944,-387.5156586433877,-370.4838146028795,66747.37,68685.72438616505,64809.01561383495
2026-02-13 02:00:00,66454.95,66759.61,66384.0,66663.08,476.45341,49.46416425756982,-330.27404308793484,-362.44186029989055,66724.24549999999,68654.62091559202,64793.87008440796
2026-02-13 03:00:00,66663.08,66814.0,66462.4,66553.08,569.96335,48.318454843947535,-290.43774550929083,-348.0410373417706,66691.0135,68608.45983598632,64773.567164013686
2026-02-13 04:00:00,66553.09,66671.62,66308.48,66329.22,462.15015,45.98413518975829,-273.7749169732124,-333.187813268059,66650.417,68562.10747791159,64738.726522088415
2026-02-13 05:00:00,66329.22,66502.27,66175.79,66175.79,484.2505,44.40085741748435,-269.8394824566494,-320.51814710577713,66581.683,68455.59534008618,64707.77065991383
2026-02-13 06:00:00,66175.79,66397.86,66002.98,66359.28,613.96613,46.761663770511596,-249.04369208092976,-306.22325610080765,66498.94649999999,68248.58383492575,64749.309165074235
2026-02-13 07:00:00,66359.28,66568.47,66050.21,66208.96,868.05316,45.07317014536585,-241.9039282015874,-293.3593905209636,66405.59400000001,67992.61473875705,64818.573261242964
2026-02-13 08:00:00,66208.96,66747.38,66191.52,66699.96,603.02656,51.26349272563112,-194.38526501176239,-273.56456541912337,66347.3265,67787.4649385273,64907.18806147269
2026-02-13 09:00:00,66699.96,67062.93,66612.86,66959.71,592.93469,54.203954082901284,-134.2195287233044,-245.6955580799596,66276.483,67401.15948532488,65151.80651467511
2026-02-13 10:00:00,66959.72,67116.0,66800.0,66977.66,516.91289,54.40866310413619,-84.11965523551044,-213.38037751106978,66246.515,67250.77463937124,65242.25536062875
2026-02-13 11:00:00,66977.66,67226.66,66783.38,67171.42,488.71065,56.66069875282705,-28.452350876294076,-176.39477218411466,66248.349,67259.54850635114,65237.14949364885
2026-02-13 12:00:00,67171.41,67212.28,66918.38,67084.0,405.35988,55.33267465168178,8.512202121681185,-139.41337732295548,66309.3805,67368.9333333195,65249.827666680496
2026-02-13 13:00:00,67084.01,67615.34,66938.0,67274.15,1624.06539,57.65740057053264,52.54469005888677,-101.02176384658704,66402.3885,67457.56563760481,65347.21136239519
2026-02-13 14:00:00,67274.14,68028.45,66867.47,67733.51,1724.03844,62.70693580798328,123.08838072126673,-56.19973493301629,66509.5165,67649.46738550608,65369.56561449392
2026-02-13 15:00:00,67733.51,69309.8,67692.0,68692.12,3133.0872,70.58924587873796,253.42525083314104,5.725262220215176,66654.70449999999,68105.27014903993,65204.13885096005
2026-02-13 16:00:00,68692.12,69482.97,68540.83,68954.69,1775.68698,72.31529510375455,373.59875019904575,79.2999598159813,66831.011,68495.46865858561,65166.55334141439
2026-02-13 17:00:00,68954.69,69250.25,68636.36,69047.99,921.29676,72.92337790929207,470.93697619570594,157.62736309192624,66990.917,68860.36393817837,65121.47006182164
2026-02-13 18:00:00,69048.0,69411.44,68903.27,69129.99,1063.59333,73.47481769183898,548.3736264643667,235.77661576641435,67133.0165,69199.19257351266,65066.84042648734
2026-02-13 19:00:00,69129.99,69236.33,68918.79,68938.91,560.0454,69.90224716041212,587.5512456040306,306.13154173393764,67266.3535,69440.0123832024,65092.69461679759
2026-02-13 20:00:00,68938.91,68973.35,68683.32,68777.12,555.3285,66.93458803552898,598.6438959772349,364.6340125825971,67409.2795,69585.71722487513,65232.841775124885
2026-02-13 21:00:00,68777.13,69079.4,68731.75,68902.48,463.4195,68.06586772321704,610.5127941787214,413.809768901822,67531.656,69756.84994032679,65306.46205967321
