symbol,n_bars,last_close,med_dollar_vol,pass
OFG,31,53.52,13596702.06,False
BANF,31,114.93,13589897.16,False
SCHC,31,51.22,13562812.934999999,False
FLMI,31,24.65,13561087.799999999,False
WDS,31,23.61,13528178.790000001,False
TTI,31,8.42,13526598.96,False
VSTM,31,7.18,13522049.25,False
FUBO,31,10.27,13490156.91,False
BALT,31,34.73,13482878.83,False
UNHG,31,20.12,13448859.0,False
CNOB,31,32.78,13426651.49,False
FNGD,31,27.41,13421841.42,False
SLNH,31,1.33,13417004.16,False
NNI,31,125.83,13413656.64,False
CARE,31,32.03,13388930.64,False
MLKN,31,23.34,13384012.799999999,False
LFTO,31,19.53,13372059.0,False
PMMF,31,100.32,13298284.680000002,False
GRRR,31,14.95,13293241.8,False
TDAY,31,7.17,13246747.950000001,False
WD,31,40.7,13223294.36,False
GERN,31,1.53,13195119.08,False
INVA,31,20.96,13188179.85,False
FMS,31,23.5,13177205.46,False
LNN,31,114.04,13176529.629999999,False
PAM,31,79.86,13172592.08,False
EFSC,31,65.96,13156873.8,False
RAPP,31,48.42,13126706.45,False
DFGP,31,53.3322,13114760.025,False
VET,31,11.88,13108326.0,False
SNPE,31,71.53,13098998.040000001,False
TFPM,31,31.64,13096211.05,False
BFC,31,156.88,13080802.35,False
KURA,31,11.28,13061224.0,False
KFRC,31,57.06,13031649.510000002,False
BATL,31,1.42,13024429.32,False
ETHT,31,10.43,12982450.12,False
JHMM,31,77.15,12961684.08,False
PHVS,31,35.32,12941092.92,False
EPOL,31,43.96,12935725.8,False
RIGL,31,42.45,12931334.100000001,False
GTY,31,33.07,12909715.34,False
CMBT,31,17.37,12906257.49,False
MFA,31,9.11,12888165.8,False
BBAX,31,64.08,12885396.05,False
EWP,31,62.4,12884379.98,False
NB,31,4.81,12868832.729999999,False
FELG,31,44.87,12840551.15,False
EAGG,31,46.58,12819300.76,False
HMN,31,51.3,12810764.8,False
IVES,31,39.61,12806044.440000001,False
HIFS,31,301.87,12798685.11,False
RUM,31,8.24,12789524.4,False
CRCA,31,16.47,12762461.85,False
SEPN,31,44.2,12731959.0,False
PMT,31,9.62,12730905.600000001,False
BTCI,31,28.61,12710975.96,False
BSBR,31,5.71,12698134.921,False
ETHD,31,57.09,12688252.5,False
GSL,31,43.38,12680351.48,False
PAR,31,18.55,12645046.68,False
HELP,31,11.57,12614901.0,False
AMRC,31,28.5,12614396.719999999,False
QLTY,31,42.84,12611538.799999999,False
HLX,31,10.54,12595149.299999999,False
AVL,31,45.98,12575958.5,False
FIZZ,31,31.03,12575569.14,False
GBDC,31,13.12,12559832.59,False
ECH,31,40.52,12547640.38,False
SIDU,31,2.535,12544661.5,False
GOF,31,10.3,12514814.700000001,False
DIVB,31,67.42,12502582.080000002,False
PSUS,31,39.72,12497784.3,False
IBDT,31,25.19,12496085.200000001,False
CRVS,31,14.91,12495142.19,False
PFXF,31,18.11,12481429.23,False
CGIE,31,38.22,12455193.96,False
PTY,31,11.68,12445596.24,False
MNRO,31,11.56,12430670.280000001,False
XQQI,31,50.23,12422039.0,False
WOR,31,57.71,12416293.92,False
MSTY,31,12.43,12402041.719999999,False
AHCO,31,5.81,12398180.209999999,False
KEP,31,11.81,12396733.35,False
DSI,31,147.41,12379138.2,False
PHAT,31,9.28,12344869.81,False
IAUX,31,1.65,12340197.52,False
SYBT,31,84.28,12339603.36,False
FBNC,31,66.12,12337390.96,False
IOSP,31,93.83,12336053.5,False
MAX,31,12.69,12323109.0,False
IXJ,31,102.28,12306915.0,False
DHC,31,8.29,12305361.270000001,False
EPP,31,57.03,12272140.56,False
EIDO,31,12.6,12258380.16,False
CGSD,31,25.72,12221100.88,False
HIMZ,31,28.24,12219074.700000001,False
IYK,31,73.64,12217027.95,False
PBLS,31,37.22,12212431.44,False
HELE,31,28.15,12203416.08,False
PAYP,31,14.97,12156239.5,False
ALLW,31,29.89,12150880.566,False
XHR,31,19.07,12124176.4,False
BZH,31,33.17,12113369.7,False
SKYQ,31,2.73,12109376.25,False
LBRX,31,46.23,12103291.379999999,False
BV,31,11.35,12092197.8,False
ZVRA,31,11.53,12091828.52,False
JACK,31,17.1,12084974.44,False
JBBB,31,47.43,12081602.01,False
GBTG,31,9.44,12073231.36,False
ULTY,31,27.53,12053606.22,False
EVTC,31,30.39,12041094.39,False
SATA,31,99.38,12034043.559999999,False
SMBS,31,24.98,12031170.25,False
RDVT,31,68.04,12004665.540000001,False
TNC,31,67.57,12003245.28,False
ERY,31,9.33,12002414.760000002,False
SSL,31,11.71,11994986.159999998,False
ANRO,31,33.6,11990909.19,False
AYA,31,26.67,11981420.6,False
DUSB,31,50.73,11969219.76,False
SLYG,31,118.94,11931942.0,False
SMST,31,52.9932,11909324.8602,False
IBX,31,17.05,11893368.06,False
DCOM,31,40.88,11892114.78,False
FIXD,31,42.8946,11885422.040000001,False
ODC,31,92.54,11885191.200000001,False
AMPG,31,3.7,11869580.52,False
UHAL,31,73.76,11869551.860000001,False
PFFD,31,18.53,11845863.05,False
MYE,31,33.04,11823262.5,False
GNR,31,75.33,11819270.2,False
FTGC,31,30.03,11809834.709999999,False
FEOE,31,55.81,11806392.889999999,False
TBUX,31,49.905,11800458.06,False
STBA,31,50.63,11796998.61,False
IBDS,31,24.18,11785924.48,False
QGRW,31,67.99,11776168.639999999,False
INCM,31,29.55,11758776.78,False
BEMD,2,24.885,11757087.3275,False
TBLA,31,3.89,11752122.33,False
SCHQ,31,29.71,11749095.67,False
WNC,31,12.73,11726048.77,False
RSPA,31,54.6,11724790.605,False
KC,31,11.39,11648723.07,False
BIOA,31,10.4,11647937.5,False
SMLF,31,90.47,11645706.42,False
MITK,31,18.53,11643205.72,False
WSE,31,12.91,11641614.41,False
UVV,31,44.32,11599360.08,False
DISV,31,44.16,11598621.440000001,False
PEBO,31,41.07,11586910.44,False
FCOM,31,70.19,11584058.219999999,False
TRNS,31,93.84,11570757.75,False
DMRA,31,31.09,11566821.84,False
HFWA,31,29.6,11566138.85,False
DXD,31,16.54,11559576.3,False
PAX,31,11.42,11554476.08,False
OTLK,31,0.6722,11539003.88,False
QBTZ,31,2.92,11523411.129999999,False
CLSE,31,33.9,11508609.889999999,False
IFS,31,54.64,11506540.81,False
LAR,31,6.6,11504853.360000001,False
YMAG,31,11.27,11487965.39,False
IDT,31,66.46,11480781.76,False
CTS,31,63.37,11462272.360000001,False
PSO,31,16.15,11449462.26,False
WMK,31,70.25,11446873.76,False
QNST,31,20.175,11426658.4,False
RYZ,31,29.2,11418280.4,False
IWC,31,199.44,11381225.8,False
SPGP,31,127.4,11377008.190000001,False
MCB,31,93.34,11363067.8,False
DOLE,31,12.93,11361338.8,False
APMD,12,32.55,11360421.82,False
PLSE,31,46.79,11339995.2,False
CTA,31,27.88,11338517.34,False
SRCE,31,87.9,11334833.82,False
OLMA,31,10.77,11325581.22,False
IRMD,31,88.02,11321808.54,False
ODD,31,12.09,11308003.200000001,False
USTB,31,50.47,11296072.2,False
GLTR,31,200.28,11283798.68,False
CADL,31,12.16,11273971.9,False
EFXT,31,22.48,11256986.37,False
BMNZ,31,11.87,11247501.6,False
WEAT,31,25.0,11242958.32,False
QNDX,31,24.73,11217288.78,False
CWEB,31,22.54,11214485.1,False
DOO,31,63.795,11199928.5,False
DFGR,31,29.41,11198822.540000001,False
FXY,31,57.53,11197922.700000001,False
HNRG,31,16.19,11182759.32,False
OXM,31,36.51,11182228.17,False
IBDU,31,23.07,11178598.02,False
GRDN,31,38.0,11172561.75,False
NPK,31,144.17,11170966.559999999,False
UCON,31,24.66,11158026.34,False
SPRY,31,6.24,11096539.06,False
WRD,31,6.08,11087420.0,False
SXC,31,9.51,11081892.0,False
GCOW,31,46.6,11078715.32,False
GUNR,31,53.98,11078228.7,False
ALIT,31,13.44,11058287.069999998,False
HBNC,31,20.36,11056557.6,False
FWRG,31,12.31,11055589.62,False
TWM,31,20.32,11045356.979999999,False
PLOW,31,41.98,11019091.200000001,False
XNDU,31,11.25,11018593.74,False
ALT,31,3.0,10948092.57,False
CCB,31,48.94,10945766.7,False
OSBC,31,25.83,10933368.76,False
JANX,31,16.26,10921347.4,False
CNXN,31,78.55,10898577.06,False
LADR,31,9.88,10894457.520000001,False
IBDV,31,21.61,10884200.65,False
SLVM,31,36.43,10867679.729999999,False
NWN,31,50.43,10853936.25,False
LBTYK,31,10.1,10846070.479999999,False
ARGT,31,91.33,10817173.020000001,False
ROCQ,31,56.4014,10811549.8041,False
REM,31,22.05,10793547.520000001,False
BBW,31,38.19,10768617.299999999,False
VSGX,31,83.74,10767124.4,False
BKGI,31,44.37,10760782.719999999,False
ZYME,31,25.31,10757438.14,False
FTCB,31,20.56,10745982.18,False
TLK,31,14.83,10743473.27,False
DEC,31,14.39,10734221.34,False
FXU,31,48.51,10733241.58,False
GLIBK,31,25.57,10730367.85,False
DFEN,31,86.26,10708488.92,False
DQ,31,14.24,10697828.64,False
CGEM,31,20.59,10687088.95,False
KNG,31,51.59,10681241.58,False
IBDR,31,24.2,10680362.88,False
EE,31,36.08,10674449.940000001,False
BKDV,31,34.74,10663869.13,False
ONDL,31,8.78,10660759.040000001,False
BEG,31,39.355,10659987.4,False
IAI,31,191.0,10651185.0,False
CENTA,31,37.64,10604522.82,False
NPKI,31,14.32,10596537.0,False
XIFR,31,11.61,10587873.12,False
CDRE,31,33.3,10548042.879999999,False
MLCO,31,5.47,10546269.4,False
AMTB,31,29.02,10545776.23,False
MORT,31,9.92,10536343.549999999,False
ALLO,31,2.08,10530862.56,False
FTK,31,28.66,10521766.08,False
VRP,31,24.13,10507987.74,False
OGC,31,29.49,10486710.16,False
IGEB,31,44.11,10483267.86,False
CMP,31,25.76,10472630.56,False
CCO,31,2.32,10470098.54,False
HZO,31,52.25,10464873.92,False
FET,31,86.31,10456492.68,False
IMKTA,31,86.52,10455838.639999999,False
EWQ,31,47.14,10435733.120000001,False
UROY,31,4.16,10398617.6,False
DMC,31,30.42,10395537.26,False
TIMB,31,17.59,10389530.069999998,False
BCH,31,41.09,10377445.0,False
MAZE,31,27.95,10374741.28,False
LKFN,31,61.82,10365007.95,False
VRIG,31,25.115,10354749.09,False
PRSU,31,47.99,10350014.040000001,False
AAOZ,24,7.58,10348251.920000002,False
SES,31,0.5691,10344271.986200001,False
CLM,31,6.94,10342379.932,False
SPCM,31,16.83,10329600.0,False
ROBO,31,84.82,10322758.92,False
BSCU,31,16.575,10320522.87,False
KRUS,31,50.62,10298734.379999999,False
PNTG,31,39.18,10268601.7,False
SCSC,31,51.71,10263289.469999999,False
MNTN,31,12.46,10228532.24,False
BHC,31,6.58,10207279.68,False
BPRE,31,12.04,10188093.440000001,False
AMBP,31,5.22,10169910.24,False
HOOG,31,25.8238,10164869.19,False
PRN,31,231.36,10152764.34,False
RR,31,1.72,10142298.18,False
VNM,31,17.15,10136010.3,False
HYLN,31,4.09,10119159.76,False
STGW,31,8.7,10105643.5,False
DFNM,31,47.65,10099440.0,False
XHLF,31,50.25,10097587.5,False
CTOS,31,10.49,10085559.68,False
QCLN,31,53.16,10043392.59,False
DCOR,31,85.265,10037678.4,False
ONT,31,16.04,10026198.180000002,False
HPP,31,13.8,9995892.120000001,False
BSAC,31,34.57,9979403.46,False
EVLV,31,5.47,9961345.44,False
PFBC,31,107.47,9960913.92,False
DFEV,31,42.2,9940457.3,False
ALTO,31,4.22,9940190.4,False
UTES,31,77.87,9935461.8,False
BSCR,31,19.65,9933696.66,False
RAAX,31,41.93,9930492.200000001,False
BY,31,39.15,9907775.120000001,False
TOPT,31,33.79,9906909.209999999,False
CRVL,31,66.87,9901678.05,False
DLN,31,101.0,9881153.100000001,False
TBCVU,3,9.9,9877330.91,False
AVO,31,12.95,9866030.72,False
GDYN,31,7.5,9832576.950000001,False
ACWV,31,125.965,9830610.78,False
TKC,31,5.42,9820003.2,False
UVSP,31,43.06,9818516.48,False
FSEC,31,43.34,9802116.0,False
UTG,31,40.31,9795575.040000001,False
YMAX,31,7.65,9792261.005,False
SVV,31,10.56,9788721.48,False
AGEN,31,7.15,9788330.51,False
IHAK,31,64.99,9787835.4,False
MRTN,31,15.27,9781751.04,False
IBDW,31,20.62,9781106.010000002,False
LPL,31,3.53,9773460.0,False
ITM,31,46.01,9733836.42,False
BXC,31,85.29,9722548.260000002,False
ASTE,31,43.25,9719398.72,False
DRVN,31,12.755,9702307.585,False
FFSM,31,38.43,9689936.34,False
BSCS,31,20.385,9681697.725,False
CLOI,31,52.89,9674165.790000001,False
ETHW,31,13.63,9659648.0,False
JBSS,31,83.79,9647230.32,False
DDM,31,67.89,9636168.6,False
XAGG,31,49.9161,9633630.51,False
LILAK,31,8.44,9625473.959999999,False
VOLT,31,39.31,9622244.799999999,False
FXL,31,224.1169,9617889.16,False
FOXF,31,20.55,9611593.94,False
KRP,31,14.97,9606015.48,False
APPX,31,12.95,9573593.8396,False
INVX,31,30.79,9568867.940000001,False
QCRH,31,104.84,9563698.0,False
DFIN,31,47.72,9544783.950000001,False
ITIC,31,288.35,9541122.03,False
MCHB,31,16.75,9521156.219999999,False
FWRD,31,19.32,9514374.48,False
WTAI,31,44.01,9495342.92,False
EIG,31,48.09,9488017.98,False
JMIA,31,6.33,9484947.96,False
TMP,31,100.28,9437939.12,False
PRME,31,3.17,9421514.36,False
CLVT,31,1.89,9419453.16,False
SSG,31,11.23,9409896.6,False
TDIV,31,116.0999,9406856.959999999,False
SLQD,31,50.145,9401387.450000001,False
DLX,31,23.97,9399227.09,False
NSSC,31,38.06,9394733.979999999,False
SMU,31,6.23,9394398.81,False
IONL,31,18.72,9382635.57,False
EQWL,31,134.22,9380432.46,False
CGHM,31,25.44,9372782.25,False
ASTN,31,4.01,9354935.100000001,False
HTLD,31,12.82,9347082.06,False
TBT,31,39.09,9344768.1,False
GVI,31,105.35,9310445.76,False
JKS,31,16.62,9307651.08,False
IMCG,31,100.0,9258460.5,False
CCCC,31,4.265,9253842.200000001,False
TGLS,31,40.72,9247304.36,False
DNUT,31,3.2,9228371.84,False
AOA,31,99.54,9216907.02,False
HLMN,31,8.82,9214156.85,False
BSCT,31,18.565,9213044.17,False
IAUI,31,51.92,9206329.299999999,False
SHM,31,47.67,9201462.4,False
JSCP,31,46.95,9201357.9,False
TRUP,31,29.99,9196298.28,False
CCUP,31,1.94,9177996.44,False
TIGR,31,4.84,9176740.799999999,False
SOFX,31,9.97,9157758.7,False
SPBO,31,28.34,9152764.46,False
BCAT,31,15.72,9151446.33,False
STDN,23,13.31,9145806.040000001,False
OBK,31,53.66,9138570.93,False
VNQI,31,45.2603,9125464.32,False
IYC,31,101.94,9120195.0,False
VIOO,31,138.89,9113949.459999999,False
NEA,31,11.3,9111191.4,False
PSEC,31,2.21,9106417.440000001,False
XTL,31,220.96,9104261.1,False
LTPZ,31,47.17,9100709.93,False
PGC,31,46.71,9080105.6,False
WABC,31,59.5,9065068.88,False
VSDM,31,76.19,9061473.3,False
QMCO,31,24.92,9060729.6,False
NTB,31,62.96,9059629.950000001,False
IMSR,31,5.82,9055884.125,False
AAT,31,22.65,9031011.639999999,False
RBCAA,31,96.76,9023817.51,False
GLDI,31,149.895,9021395.41,False
PACB,31,1.21,9020525.25,False
NBSD,31,50.69,9019108.93,False
ADAMK,1,24.87,9013683.84,False
IVOO,31,132.83,9004953.6,False
ROCY,31,55.55,9003443.399999999,False
VFMF,31,186.955,8993693.7342,False
PKE,31,37.49,8992788.6,False
FLIN,31,35.68,8992262.08,False
FBT,31,259.6329,8964403.99,False
WF,31,71.48,8962461.6,False
SDIV,31,24.66,8958537.28,False
CIG,31,1.92,8957117.15,False
XPEL,31,49.995,8954051.879999999,False
ABEO,31,5.94,8949353.11,False
CGCV,31,33.45,8947619.52,False
EMLP,31,44.42,8932773.16,False
SGMT,31,10.43,8920010.24,False
DIN,31,34.99,8908263.21,False
IDVO,31,43.29,8883296.620000001,False
KMTS,31,27.82,8877414.4,False
NVGS,31,21.55,8872630.83,False
DEA,31,24.53,8865803.100000001,False
TCHP,31,51.17,8860504.379999999,False
FSUN,31,40.98,8854211.399999999,False
RDTL,31,15.88,8853819.52,False
ETD,31,22.77,8823659.68,False
ABTC,31,7.12,8801713.8,False
USOI,31,46.44,8797211.19,False
DAKT,31,19.94,8790359.5,False
TREE,31,31.35,8789222.92,False
BVS,31,13.88,8787258.48,False
MLPA,31,56.23,8776366.48,False
TDUP,31,2.86,8773662.4,False
SOLT,31,33.31,8771755.47,False
COWG,31,40.03,8770857.0964,False
CSTL,31,29.95,8749760.28,False
AB,31,36.19,8743246.25,False
SVRA,31,5.37,8739004.040000001,False
REAX,31,2.42,8736178.0,False
CYRX,31,15.32,8733821.25,False
USA,31,6.05,8732904.64,False
FLDR,31,50.09,8727813.450000001,False
HEEM,31,42.66,8727550.04,False
VAW,31,234.44,8712053.56,False
CLOZ,31,26.33,8711333.16,False
FLOC,31,23.41,8706280.32,False
GSST,31,50.51,8705651.049999999,False
BLOK,31,61.08,8663296.815,False
IBTI,31,22.105,8662900.96,False
RGTX,31,14.73,8657933.06,False
TAFI,31,25.075,8645120.64,False
RAMZ,15,15.55,8637508.956999999,False
FTSL,31,44.97,8617371.4,False
ARHS,31,9.53,8614770.6,False
BLX,31,55.1,8606173.88,False
HTH,31,39.33,8605152.45,False
IBTH,31,22.36,8603182.14,False
VCX,31,41.0,8602016.9,False
SECZ,31,5.39,8590520.28,False
IX,31,40.13,8577951.6,False
FXN,31,23.12,8570818.290000001,False
FDT,31,96.1377,8569666.432599999,False
TSLX,31,18.44,8565205.34,False
DFH,31,15.08,8564820.84,False
SPIR,31,13.74,8557250.0,False
DBO,31,21.56,8556036.930000002,False
CMCO,31,19.08,8546947.2,False
IAT,31,65.2,8542900.17,False
STLN,31,6.31,8535785.3,False
TSAT,31,50.55,8532774.33,False
ARCO,31,7.86,8524573.84,False
SLDB,31,9.1,8522383.41,False
BBUC,31,28.95,8520497.37,False
CTMX,31,3.45,8517634.24,False
MAMA,31,17.27,8491214.45,False
LOB,31,43.29,8487498.0,False
TSLY,31,21.87,8480807.850000001,False
IEO,31,132.6,8480777.76,False
BHRB,31,72.33,8476425.03,False
NMR,31,9.81,8464654.14,False
IRWD,31,4.36,8432843.9,False
HFXI,31,38.59,8427070.370000001,False
QTTB,31,15.95,8424644.6,False
ASC,31,18.07,8414361.780000001,False
FBRT,31,8.03,8395765.37,False
SHOE,31,15.5,8385461.699999999,False
LRGF,31,78.85,8380528.08,False
BDYN,31,28.6172,8379639.0652,False
ARKW,31,152.13,8375198.58,False
UVE,31,42.69,8374439.359999999,False
ESRT,31,4.66,8373837.42,False
SMTH,31,25.33,8368039.2,False
VGUS,31,75.585,8366204.91,False
BBAR,31,15.26,8362113.699999999,False
CTBI,31,78.48,8353719.25,False
PDS,31,88.61,8350942.319999999,False
SWMR,31,47.08,8327831.399999999,False
RYLD,31,16.41,8310408.4799999995,False
AMPH,31,20.86,8279236.8,False
AMSF,31,26.41,8272474.9399999995,False
GGLS,31,58.5551,8250594.2,False
SPT,31,9.55,8247978.9,False
JPIB,31,47.87,8239820.819999999,False
CLB,31,12.62,8236538.57,False
SLDP,31,2.35,8223113.600000001,False
BMNG,31,16.0149,8221642.56,False
URG,31,1.36,8209078.65,False
WLTH,31,9.16,8197464.840000001,False
BBSI,31,31.33,8193652.08,False
CURE,31,127.86,8192735.2,False
DEM,31,54.71,8188112.4,False
RWT,31,4.8,8182922.28,False
RSPG,31,112.27,8179407.319999999,False
KARO,31,62.21,8165453.4,False
GTO,31,46.22,8155188.14,False
VTOL,31,46.15,8153741.76,False
EWN,31,71.5,8141368.620000001,False
CIM,31,11.74,8128564.83,False
CLPT,31,15.5,8123551.01,False
DNA,31,6.92,8098989.8,False
HFSI,31,34.96,8091557.640000001,False
BGS,31,3.45,8076000.28,False
WPP,31,25.84,8075662.01,False
ITRN,31,52.83,8040868.100000001,False
ACHV,31,7.5,8038146.84,False
MEI,31,18.08,8018240.16,False
EZA,31,68.19,8011442.04,False
LXU,31,10.5,7996497.09,False
HYS,31,92.88,7993569.100000001,False
OVL,31,58.16,7987461.76,False
BUR,31,4.27,7951539.68,False
FMTM,31,39.82,7948076.5,False
RES,31,6.57,7947125.2,False
KOP,31,47.45,7946736.2,False
LCLN,31,24.98,7929893.4399999995,False
ALMU,31,17.78,7916084.72,False
SANA,31,3.68,7912313.82,False
UYLD,31,51.1132,7902801.9,False
FTLS,31,76.38,7901740.14,False
MSEX,31,58.02,7897150.95,False
RLMD,31,4.77,7870785.3,False
NABL,31,3.27,7865691.839999999,False
HYLS,31,40.75,7863403.32,False
AMDW,31,87.7,7850093.33,False
UFCS,31,53.4,7847201.850000001,False
CTRN,31,72.67,7843749.1,False
LMUB,31,49.74,7830667.680000001,False
FLNG,31,30.88,7825167.24,False
PWRD,31,114.64,7815654.08,False
TEN,31,42.16,7809128.050000001,False
RRBI,31,102.4,7808314.0200000005,False
BUFD,31,30.28,7803800.8,False
ATTO,9,22.71,7797379.66,False
QLTA,31,46.3,7792439.76,False
JMOM,31,85.5,7791683.1,False
BALI,31,35.07,7766633.15,False
KLRA,31,18.51,7766129.63,False
PLGO,31,23.53,7761168.64,False
PFLT,31,7.26,7759297.007999999,False
AVGE,31,102.29,7754749.409999999,False
IGOV,31,41.22,7750093.300000001,False
XSW,31,195.78,7737529.8,False
ACRS,31,5.92,7730525.040000001,False
SIBN,31,18.69,7717339.5,False
TDAQ,31,27.77,7716497.06,False
IBTG,31,22.86,7716292.180000001,False
MEAR,31,50.22,7714925.55,False
RFIX,31,34.88,7708326.0,False
SCL,31,64.72,7707961.65,False
NMM,31,82.77,7703718.75,False
WS,31,37.87,7702606.430000001,False
HAFN,31,7.86,7701901.5600000005,False
DFGX,31,52.195,7697111.46,False
NYF,31,52.89,7677492.96,False
CLOU,31,27.88,7673132.17,False
EMGF,31,72.34,7665539.7,False
MDYG,31,113.685,7653372.8,False
EMEQ,31,66.41,7628599.4399999995,False
DRTS,31,14.15,7623638.76,False
AVSC,31,74.88,7610935.5,False
TBPH,31,16.92,7610593.6899999995,False
AMDG,31,96.66,7593704.942400001,False
OBE,31,11.57,7585535.94,False
CARS,31,11.86,7575723.54,False
CBOX,31,101.37,7575240.96,False
CVLG,31,35.44,7566446.840000001,False
EVMN,31,14.25,7565198.66,False
SSTK,31,5.41,7563519.81,False
GSBD,31,9.78,7555956.48,False
CABA,31,2.89,7554299.399999999,False
FLCB,31,21.03,7554081.15,False
FPX,31,193.56,7544692.760000001,False
FTH,31,32.77,7531144.39,False
DRN,31,10.9,7529957.0,False
IDEQ,31,36.13,7524214.95,False
CABO,31,29.88,7523260.159999999,False
LLYX,31,26.29,7518846.72,False
TALK,30,5.25,7498969.54,False
ORBS,31,0.6824,7488493.915999999,False
IQ,31,1.33,7470749.399999999,False
ADX,31,26.23,7460274.359999999,False
AQST,31,4.29,7454384.7,False
SPPP,31,14.25,7452949.2,False
NVRI,31,20.91,7450285.0,False
MBIN,31,54.54,7449562.45,False
HRTG,31,34.17,7448213.2,False
CWI,31,41.71,7444821.4399999995,False
AVR,31,9.42,7443167.489999999,False
GSBC,31,80.39,7440855.4799999995,False
AMA,31,29.04,7426490.2700000005,False
QGRO,31,120.04,7425288.86,False
OFRM,31,17.44,7406645.079999999,False
WQTM,31,35.3,7397742.66,False
UMH,31,16.14,7397441.04,False
PWV,31,81.47,7381476.43,False
NTGR,31,22.61,7379268.13,False
IBCP,31,38.38,7371116.76,False
COMT,31,34.1932,7364026.858,False
WEAV,31,5.53,7351442.0,False
SLVP,31,37.51,7347349.8,False
MDYV,31,96.91,7346231.97,False
PHR,31,11.58,7337745.3,False
RVI,31,28.55,7332014.8,False
ONDG,31,3.46,7318435.085999999,False
PDO,31,12.72,7316835.279999999,False
IIIN,31,32.82,7315546.680000001,False
EGBN,31,28.55,7301852.25,False
HAFC,31,32.2,7301375.92,False
TRLV,31,9.47,7300723.2,False
FEPI,31,42.22,7298994.779999999,False
IMOS,31,57.245,7287487.8,False
CERS,31,2.97,7277447.5200000005,False
ICF,31,68.48,7275418.08,False
BETR,31,13.54,7275270.24,False
NAVI,31,9.16,7271116.08,False
GENB,31,15.69,7261128.7,False
CRMD,31,7.67,7251403.93,False
ECAT,31,15.41,7248517.100000001,False
ADAM,31,10.12,7246574.16,False
RQI,31,12.35,7243336.8,False
BKKT,31,7.12,7228496.8,False
AMAL,31,50.82,7219508.399999999,False
VTHR,31,342.0176,7216884.64,False
MTUS,31,22.03,7215946.859999999,False
IXG,31,134.38,7213184.0,False
XCEM,31,51.3,7205728.54,False
METD,31,16.8283,7200507.800000001,False
ACDC,31,5.28,7198443.72,False
MBWM,31,61.14,7166792.04,False
INMD,31,15.02,7155921.0,False
REX,31,45.13,7155202.2,False
AVIV,31,83.08,7152065.33,False
BHYP,31,33.15,7146824.87,False
FDMT,31,14.545,7144910.9,False
FOTO,31,21.9,7130539.5,False
ALX,31,267.22,7126943.880000001,False
STRT,31,81.74,7124617.98,False
SECT,31,73.17,7122622.430000001,False
GOVZ,31,32.74,7122277.329999999,False
ETHB,31,24.54,7118685.899999999,False
FREL,31,29.75,7118561.3100000005,False
QCML,31,14.58,7116226.95,False
FDIS,31,102.13,7111875.7,False
THFF,31,81.61,7104116.330000001,False
REF,13,16.0,7095619.26,False
MATW,31,23.0,7093190.390000001,False
PAHC,31,34.63,7092166.449999999,False
OXLC,31,9.4,7092018.882999999,False
DDD,31,3.64,7091254.06,False
CRTO,31,17.82,7089757.08,False
GABC,31,50.94,7084457.93,False
IDU,31,112.16,7083459.899999999,False
CTO,31,21.91,7078893.51,False
XES,31,125.78,7070813.58,False
STRO,31,22.28,7061051.34,False
FRNM,31,13.0,7053307.199999999,False
ABAT,31,2.43,7048447.68,False
MNSO,31,10.76,7032548.600000001,False
FDMO,31,97.69,7023518.32,False
AGRO,31,9.26,7006721.399999999,False
BRSP,31,4.86,6997768.4,False
LSPD,31,10.23,6978384.16,False
FYC,31,123.82,6975932.329999999,False
CHT,31,42.49,6968926.81,False
NEXA,31,14.38,6961924.44,False
JGLO,31,74.29,6948908.12,False
INTF,31,43.23,6945670.06,False
CFFN,31,8.72,6935333.328,False
LQDT,31,42.71,6930027.0,False
CSR,31,54.64,6927026.8100000005,False
DSGR,31,34.87,6920776.720000001,False
JBGS,31,11.39,6906705.199999999,False
QDVO,31,30.06,6900685.399999999,False
BFST,31,32.11,6895078.26,False
PDM,31,9.36,6890074.62,False
FMB,31,50.47,6888852.18,False
GNK,31,26.22,6885730.619999999,False
LIME,31,37.43,6872852.18,False
JMEE,31,79.78,6872796.84,False
NNBR,31,4.11,6869812.3100000005,False
VTEI,31,99.31,6866389.199999999,False
STXL,31,45.48,6862903.5200000005,False
SPIP,31,25.01,6862680.5,False
SFLR,31,39.21,6858859.15,False
ARLP,31,25.93,6857084.94,False
EUAD,31,47.84,6823935.300000001,False
AVES,31,65.94,6821663.87,False
FVRR,31,8.74,6819908.7,False
SMIG,31,33.42,6814835.4,False
GSEW,31,98.68,6800038.800000001,False
BTAL,31,11.81,6798626.659999999,False
SBGI,31,14.25,6794325.59,False
NAD,31,11.75,6789467.2,False
IYG,31,97.29,6782852.0,False
SFST,31,64.35,6776412.37,False
ALRS,31,33.49,6775830.3,False
NXG,31,61.93,6768627.84,False
NBBK,31,22.91,6746256.850000001,False
CARY,31,20.71,6738474.6,False
VTS,31,16.63,6724893.6,False
MOV,31,35.43,6716639.100000001,False
OMFL,31,70.9,6707232.64,False
NAK,31,1.61,6694676.24,False
EAGL,31,34.75,6691740.4799999995,False
BLSM,7,16.38,6689288.58,False
RNW,31,6.82,6689136.96,False
STTK,31,7.39,6674947.84,False
TETH,31,9.51,6667244.4,False
APOG,31,42.18,6666661.68,False
SLVO,31,70.0753,6664896.0,False
